logo,empresa,ticker,mercado,comision,minimo,horario,fraccion,ticker.yf,Validado,Nombre,Sector
https://logos.xtb.com/bcsf_us.svg,Bain Capital Specialty Finance Inc,BCSF.US,NewYork,-,10 USD,-,Sí,BCSF,True,"Bain Capital Specialty Finance, Inc.",Financial Services
https://logos.xtb.com/bcx_pl.svg,Bioceltix SA,BCX.PL,Warszawa,0 EUR*,10 PLN,09:00 - 16:50,Sí,BCX.WA,True,Bioceltix S.A.,Healthcare
https://logos.xtb.com/bcyc_us.svg,Bicycle Therapeutics PLC,BCYC.US,NewYork,-,10 USD,-,No,BCYC,True,Bicycle Therapeutics plc,Healthcare
https://logos.xtb.com/bdc_us.svg,Belden Inc,BDC.US,NewYork,-,10 USD,-,Sí,BDC,True,Belden Inc.,Technology
https://logos.xtb.com/bdev_uk.svg,Barratt Developments PLC,BDEV.UK,London,0 EUR*,10 GBP,09:00 - 17:30,Sí,BDEV.L,False,False,False
https://logos.xtb.com/bdmd_us.svg,Baird Medical Investment Holdings Ltd,BDMD.US,NewYork,-,10 USD,-,No,BDMD,True,Baird Medical Investment Holdings Limited,Healthcare
https://logos.xtb.com/bdn_us.svg,Brandywine Realty Trust,BDN.US,NewYork,0 USD,10 USD,15:30 - 22:00,No,BDN,True,Brandywine Realty Trust,Real Estate
https://logos.xtb.com/bdrx_us.svg,Biodexa Pharmaceuticals PLC,BDRX.US,NewYork,-,10 USD,-,No,BDRX,True,Biodexa Pharmaceuticals Plc,Healthcare
https://logos.xtb.com/bdsx_us.svg,Biodesix Inc,BDSX.US,NewYork,-,10 USD,-,No,BDSX,True,"Biodesix, Inc.",Healthcare
https://logos.xtb.com/bdt_de.svg,Bertrandt AG,BDT.DE,Frankfurt,-,10 EUR,-,No,BDT.DE,True,Bertrandt Aktiengesellschaft,Consumer Cyclical
https://logos.xtb.com/bdtx_us.svg,Black Diamond Therapeutics Inc,BDTX.US,NewYork,-,10 USD,-,No,BDTX,True,"Black Diamond Therapeutics, Inc.",Healthcare
https://logos.xtb.com/bdx_pl.svg,Budimex SA,BDX.PL,Warszawa,0 EUR*,10 PLN,09:00 - 16:50,Sí,BDX.WA,True,Budimex SA,Industrials
https://logos.xtb.com/bdx_us.svg,Becton Dickinson and Co,BDX.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,BDX,True,"Becton, Dickinson and Company",Healthcare
https://logos.xtb.com/bdz_pl.svg,Elektrocieplownia Bedzin SA,BDZ.PL,Warszawa,0 EUR*,10 PLN,09:00 - 16:50,Sí,BDZ.WA,False,False,False
https://logos.xtb.com/be_us.svg,Bloom Energy Corp - class A,BE.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,BE,True,Bloom Energy Corporation,Industrials
https://logos.xtb.com/beag_us.svg,Bold Eagle Acquisition Corp,BEAG.US,NewYork,-,10 USD,-,No,BEAG,True,Bold Eagle Acquisition Corp.,Financial Services
https://logos.xtb.com/beam_us.svg,Beam Therapeutics Inc,BEAM.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,BEAM,True,Beam Therapeutics Inc.,Healthcare
https://logos.xtb.com/beat_us.svg,Heartbeam Inc,BEAT.US,NewYork,-,10 USD,-,No,BEAT,True,"HeartBeam, Inc.",Healthcare
https://logos.xtb.com/bee_pl.svg,Beein SA,BEE.PL,Warszawa,0 EUR*,10 PLN,09:00 - 16:50,Sí,BEE.WA,True,"BEE.WA,0P0001OT2C,1936",No especificado
https://logos.xtb.com/beem_us.svg,Beam Global,BEEM.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,BEEM,True,Beam Global,Technology
https://logos.xtb.com/befb_be.svg,Befimmo SA,BEFB.BE,Brussels,0 EUR*,10 EUR,09:00 - 17:30,Sí,BEFB.BR,False,False,False
https://logos.xtb.com/beg_uk.svg,Begbies Traynor Group PLC,BEG.UK,London,-,10 GBP,-,No,BEG.L,True,BTG Consulting Plc,Industrials
https://logos.xtb.com/bei_de.svg,Beiersdorf AG,BEI.DE,Frankfurt,0 EUR*,10 EUR,09:00 - 17:30,Sí,BEI.DE,True,Beiersdorf Aktiengesellschaft,Consumer Defensive
https://logos.xtb.com/bekb_be.svg,Bekaert SA,BEKB.BE,Brussels,0 EUR*,10 EUR,09:00 - 17:30,Sí,BEKB.BR,True,NV Bekaert SA,Industrials
https://logos.xtb.com/beke_us.svg,Ke Holdings Inc - class A,BEKE.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,BEKE,True,KE Holdings Inc.,Real Estate
https://logos.xtb.com/belfa_us.svg,Bel Fuse Inc,BELFA.US,NewYork,-,10 USD,-,No,BELFA,True,Bel Fuse Inc.,Technology
https://logos.xtb.com/belfb_us.svg,Bel Fuse Inc,BELFB.US,NewYork,-,10 USD,-,Sí,BELFB,True,Bel Fuse Inc.,Technology
https://logos.xtb.com/ben_fr.svg,Beneteau SA,BEN.FR,Paris,0 EUR*,10 EUR,09:00 - 17:30,Sí,BEN.PA,True,Bénéteau S.A.,Consumer Cyclical
https://logos.xtb.com/ben_us.svg,Franklin Resources Inc,BEN.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,BEN,True,"Franklin Resources, Inc.",Financial Services
https://logos.xtb.com/bep_pl.svg,Biomass Energy Project SA,BEP.PL,Warszawa,0 EUR*,10 PLN,09:00 - 16:50,Sí,BEP.WA,True,"BEP.WA,0P0000XPE3,161001",No especificado
https://logos.xtb.com/bepc_us.svg,Brookfield Renewable Corp - class A,BEPC.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,BEPC,True,Brookfield Renewable Corporation,Utilities
https://logos.xtb.com/besi_nl.svg,BE Semiconductor Industries NV,BESI.NL,Amsterdam,0 EUR*,10 EUR,09:00 - 17:30,Sí,BESI.AS,True,BE Semiconductor Industries N.V.,Technology
https://logos.xtb.com/betco_se.svg,Better Collective A/S,BETCO.SE,Stockholm,-,100 SEK,-,No,BETCO.ST,True,Better Collective A/S,Technology
https://logos.xtb.com/betr_us.svg,Better Home & Finance Holding Co,BETR.US,NewYork,-,10 USD,-,No,BETR,True,Better Home & Finance Holding Company,Financial Services
https://logos.xtb.com/betsb_se.svg,Betsson AB - class B,BETSB.SE,Stockholm,0 EUR*,100 SEK,09:00 - 17:25,Sí,BETSB.ST,False,False,False
https://logos.xtb.com/bez_de.svg,Berentzen Gruppe AG,BEZ.DE,Frankfurt,-,10 EUR,-,No,BEZ.DE,True,Berentzen-Gruppe Aktiengesellschaft,Consumer Defensive
https://logos.xtb.com/bez_uk.svg,Beazley PLC,BEZ.UK,London,0 EUR*,10 GBP,09:00 - 17:30,Sí,BEZ.L,True,Beazley plc,Financial Services
https://logos.xtb.com/bfa_us.svg,Brown-Forman Corp,BFA.US,NewYork,-,10 USD,-,Sí,BFA,False,False,False
https://logos.xtb.com/bfam_us.svg,Bright Horizons Family Solutions Inc,BFAM.US,NewYork,-,10 USD,-,Sí,BFAM,True,Bright Horizons Family Solutions Inc.,Consumer Cyclical
https://logos.xtb.com/bfb_us.svg,Brown-Forman Corp,BFB.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,BFB,False,False,False
https://logos.xtb.com/bfc_us.svg,Bank First Corp,BFC.US,NewYork,-,10 USD,-,Sí,BFC,True,Bank First Corporation,Financial Services
https://logos.xtb.com/bff_it.svg,Banca Farmafactoring SpA,BFF.IT,Milan,0 EUR*,10 EUR,09:00 - 17:30,Sí,BFF.MI,True,BFF Bank S.p.A.,Financial Services
https://logos.xtb.com/bfh_us.svg,Bread Financial Holdings Inc,BFH.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,BFH,True,"Bread Financial Holdings, Inc.",Financial Services
https://logos.xtb.com/bfin_us.svg,BankFinancial Corp,BFIN.US,NewYork,-,10 USD,-,Sí,BFIN,True,BankFinancial Corporation,Financial Services
https://logos.xtb.com/bfit_nl.svg,Basic Fit NV,BFIT.NL,Amsterdam,0 EUR*,10 EUR,09:00 - 17:30,Sí,BFIT.AS,True,Basic-Fit N.V.,Consumer Cyclical
https://logos.xtb.com/bfly_us.svg,Butterfly Network Inc - class A,BFLY.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,BFLY,True,"Butterfly Network, Inc.",Healthcare
https://logos.xtb.com/bfrg_us.svg,Bullfrog AI Holdings Inc,BFRG.US,NewYork,-,10 USD,-,No,BFRG,True,"Bullfrog AI Holdings, Inc.",Healthcare
https://logos.xtb.com/bfsa_de.svg,Befesa SA,BFSA.DE,Frankfurt,0 EUR*,10 EUR,09:00 - 17:30,Sí,BFSA.DE,True,Befesa S.A.,Industrials
https://logos.xtb.com/bfst_us.svg,Business First Bancshares Inc,BFST.US,NewYork,-,10 USD,-,Sí,BFST,True,"Business First Bancshares, Inc.",Financial Services
https://logos.xtb.com/bft_pl.svg,Benefit Systems SA,BFT.PL,Warszawa,0 EUR*,10 PLN,09:00 - 16:50,Sí,BFT.WA,True,Benefit Systems S.A.,Consumer Cyclical
https://logos.xtb.com/bg_us.svg,Bunge Ltd,BG.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,BG,True,Bunge Global SA,Consumer Defensive
https://logos.xtb.com/bgc_us.svg,Bgc Group Inc,BGC.US,NewYork,-,10 USD,-,Sí,BGC,True,"BGC Group, Inc.",Financial Services
https://logos.xtb.com/bgd_pl.svg,Biogened SA,BGD.PL,Warszawa,-,10 PLN,-,No,BGD.WA,True,"BGD.WA,0P0000TYN8,35",No especificado
https://logos.xtb.com/bgeo_uk.svg,Lion Finance Group PLC,BGEO.UK,London,-,10 GBP,-,No,BGEO.L,True,Lion Finance Group PLC,Financial Services
https://logos.xtb.com/bgfv_us.svg,Big 5 Sporting Goods Corp,BGFV.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,BGFV,False,False,False
https://logos.xtb.com/bglc_us.svg,BioNexus Gene Lab Corp,BGLC.US,NewYork,-,10 USD,-,No,BGLC,True,BioNexus Gene Lab Corp.,Basic Materials
https://logos.xtb.com/bgm_us.svg,BGM Group Ltd,BGM.US,NewYork,-,10 USD,-,No,BGM,True,BGM Group Ltd.,Healthcare
https://logos.xtb.com/bgne_us.svg,Beigene Ltd - ADR,BGNE.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,BGNE,False,False,False
https://logos.xtb.com/bgs_us.svg,B&G Foods Inc,BGS.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,BGS,True,"B&G Foods, Inc.",Consumer Defensive
https://logos.xtb.com/bgsf_us.svg,BGSF Inc,BGSF.US,NewYork,-,10 USD,-,No,BGSF,True,"BGSF, Inc.",Industrials
https://logos.xtb.com/bh_us.svg,Biglari Holdings Inc,BH.US,NewYork,-,10 USD,-,Sí,BH,True,Biglari Holdings Inc.,Consumer Cyclical
https://logos.xtb.com/bhat_us.svg,Blue Hat Interactive Entertainment Technology,BHAT.US,NewYork,-,10 USD,-,No,BHAT,True,Blue Hat Interactive Entertainment Technology,Communication Services
https://logos.xtb.com/bhb_us.svg,Bar Harbor Bankshares,BHB.US,NewYork,-,10 USD,-,No,BHB,True,Bar Harbor Bankshares,Financial Services
https://logos.xtb.com/bhc_us.svg,Bausch Health Cos Inc,BHC.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,BHC,True,Bausch Health Companies Inc.,Healthcare
https://logos.xtb.com/bhe_us.svg,Benchmark Electronics Inc,BHE.US,NewYork,-,10 USD,-,Sí,BHE,True,"Benchmark Electronics, Inc.",Technology
https://logos.xtb.com/bhf_us.svg,Brighthouse Financial Inc,BHF.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,BHF,True,"Brighthouse Financial, Inc.",Financial Services
https://logos.xtb.com/bhlb_us.svg,Berkshire Hills Bancorp Inc,BHLB.US,NewYork,-,10 USD,-,Sí,BHLB,False,False,False
https://logos.xtb.com/bhmg1_uk.svg,BH Macro Ltd,BHMG1.UK,London,0 EUR*,10 GBP,09:00 - 17:30,Sí,BHMG1.L,False,False,False
https://logos.xtb.com/bhp_uk.svg,BHP Group Ltd,BHP.UK,London,0 EUR*,10 GBP,09:00 - 17:30,Sí,BHP.L,True,BHP Group Limited,Basic Materials
https://logos.xtb.com/bhp_us.svg,BHP Billiton Ltd - ADR,BHP.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,BHP,True,BHP Group Limited,Basic Materials
https://logos.xtb.com/bhrb_us.svg,Burke & Herbert Financial Services Corp,BHRB.US,NewYork,-,10 USD,-,Sí,BHRB,True,Burke & Herbert Financial Services Corp.,Financial Services
https://logos.xtb.com/bhvn_us.svg,Biohaven Ltd,BHVN.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,BHVN,True,Biohaven Ltd.,Healthcare
https://logos.xtb.com/bhw_pl.svg,Bank Handlowy w Warszawie SA,BHW.PL,Warszawa,0 EUR*,10 PLN,09:00 - 16:50,Sí,BHW.WA,True,Bank Handlowy w Warszawie S.A.,Financial Services
https://logos.xtb.com/bhx_pl.svg,Binary Helix SA,BHX.PL,Warszawa,-,10 PLN,-,No,BHX.WA,True,"BHX.WA,0P0000V045,2357",No especificado
https://logos.xtb.com/biaf_us.svg,bioAffinity Technologies Inc,BIAF.US,NewYork,-,10 USD,-,Sí,BIAF,True,"bioAffinity Technologies, Inc.",Healthcare
https://logos.xtb.com/bidu_us.svg,Baidu Inc ADR  - ADR,BIDU.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,BIDU,True,"Baidu, Inc.",Communication Services
https://logos.xtb.com/big1_de.svg,Bio-Gate AG,BIG1.DE,Frankfurt,-,10 EUR,-,No,BIG1.DE,True,Bio-Gate AG,Healthcare
https://logos.xtb.com/big_fr.svg,Bigben Interactive SA,BIG.FR,Paris,-,10 EUR,-,No,BIG.PA,True,BigBen Interactive,Technology
https://logos.xtb.com/big_us.svg,Big Lots Inc,BIG.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,BIG,False,False,False
https://logos.xtb.com/bigc_us.svg,BigCommerce Holdings Inc,BIGC.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,BIGC,False,False,False
https://logos.xtb.com/biib_us.svg,Biogen Inc,BIIB.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,BIIB,True,Biogen Inc.,Healthcare
https://logos.xtb.com/bij_de.svg,Bijou Brigitte modische Accessoires AG,BIJ.DE,Frankfurt,-,10 EUR,-,No,BIJ.DE,True,Bijou Brigitte modische Accessoires Aktiengesellschaft,Consumer Cyclical
https://logos.xtb.com/bike_de.svg,Bike24 Holding AG,BIKE.DE,Frankfurt,-,10 EUR,-,No,BIKE.DE,True,Bike24 Holding AG,Consumer Cyclical
https://logos.xtb.com/bili_us.svg,Bilibili Inc - ADR,BILI.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,BILI,True,Bilibili Inc.,Communication Services
https://logos.xtb.com/bill_us.svg,Bill.com Holdings Inc,BILL.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,BILL,True,"BILL Holdings, Inc.",Technology
https://logos.xtb.com/bim_fr.svg,BioMerieux,BIM.FR,Paris,0 EUR*,10 EUR,09:00 - 17:30,Sí,BIM.PA,True,bioMérieux S.A.,Healthcare
https://logos.xtb.com/bio_pl.svg,Bioton SA,BIO.PL,Warszawa,0 EUR*,10 PLN,09:00 - 16:50,Sí,BIO.WA,True,BIOTON S.A.,Healthcare
https://logos.xtb.com/bio_us.svg,Bio Rad Laboratories Inc - class A,BIO.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,BIO,True,"Bio-Rad Laboratories, Inc.",Healthcare
https://logos.xtb.com/bioa_us.svg,BIOAGE Labs Inc,BIOA.US,NewYork,-,10 USD,-,No,BIOA,True,"BioAge Labs, Inc.",Healthcare
https://logos.xtb.com/biox_us.svg,Bioceres Crop Solutions Corp,BIOX.US,NewYork,-,10 USD,-,No,BIOX,True,Bioceres Crop Solutions Corp.,Basic Materials
https://logos.xtb.com/bip_pl.svg,Bio Planet SA,BIP.PL,Warszawa,0 EUR*,10 PLN,09:00 - 16:50,Sí,BIP.WA,True,Bio Planet S.A.,Consumer Defensive
https://logos.xtb.com/bipc_us.svg,Brookfield Infrastructure Corp - class A,BIPC.US,NewYork,-,10 USD,-,No,BIPC,True,Brookfield Infrastructure Corporation,Utilities
https://logos.xtb.com/bird_us.svg,Allbirds Inc - class A,BIRD.US,NewYork,-,10 USD,-,No,BIRD,True,"Allbirds, Inc.",Consumer Cyclical
https://logos.xtb.com/birg_uk.svg,Bank of Ireland Group PLC,BIRG.UK,London,0 EUR*,10 GBP,09:00 - 17:30,Sí,BIRG.L,True,Bank of Ireland Group plc,Financial Services
https://logos.xtb.com/birk_us.svg,Birkenstock Holding PLC,BIRK.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,BIRK,True,Birkenstock Holding plc,Consumer Cyclical
https://logos.xtb.com/bitf_us.svg,Bitfarms Ltd,BITF.US,NewYork,0 USD*,10 USD,15:30 - 22:00,No,BITF,True,Bitfarms Ltd.,Financial Services
https://logos.xtb.com/bivi_us.svg,BioVie Inc,BIVI.US,NewYork,-,10 USD,-,No,BIVI,True,BioVie Inc.,Healthcare
https://logos.xtb.com/bj_us.svg,BJ's Wholesale Club Holdings Inc,BJ.US,NewYork,-,10 USD,-,No,BJ,True,"BJ's Wholesale Club Holdings, Inc.",Consumer Defensive
https://logos.xtb.com/bjdx_us.svg,Bluejay Diagnostics Inc,BJDX.US,NewYork,-,10 USD,-,Sí,BJDX,True,"Bluejay Diagnostics, Inc.",Healthcare
https://logos.xtb.com/bjri_us.svg,BJ's Restaurants Inc,BJRI.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,BJRI,True,"BJ's Restaurants, Inc.",Consumer Cyclical
https://logos.xtb.com/bk_us.svg,Bank of New York Mellon Corp,BK.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,BK,True,The Bank of New York Mellon Corporation,Financial Services
https://logos.xtb.com/bkd_pl.svg,Baked Games SA,BKD.PL,Warszawa,0 EUR*,10 PLN,09:00 - 16:50,Sí,BKD.WA,True,"BKD.WA,0P0001N8TX,0",No especificado
https://logos.xtb.com/bkd_us.svg,Brookdale Senior Living Inc,BKD.US,NewYork,-,10 USD,-,Sí,BKD,True,Brookdale Senior Living Inc.,Healthcare
https://logos.xtb.com/bke_us.svg,Buckle Inc,BKE.US,NewYork,-,10 USD,-,Sí,BKE,True,"The Buckle, Inc.",Consumer Cyclical
https://logos.xtb.com/bkg_uk.svg,Berkeley Group Holdings PLC,BKG.UK,London,0 EUR*,10 GBP,09:00 - 17:30,Sí,BKG.L,True,The Berkeley Group Holdings plc,Consumer Cyclical
https://logos.xtb.com/bkh_us.svg,Black Hills Corp,BKH.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,BKH,True,Black Hills Corporation,Utilities
https://logos.xtb.com/bkht_de.svg,Brockhaus Technologies AG,BKHT.DE,Frankfurt,-,10 EUR,-,No,BKHT.DE,True,Brockhaus Technologies AG,Financial Services
https://logos.xtb.com/bkkt_us.svg,Bakkt Holdings Inc - class A,BKKT.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,BKKT,True,"Bakkt, Inc.",Technology
https://logos.xtb.com/bkng_us.svg,Booking Holdings Inc,BKNG.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,BKNG,True,Booking Holdings Inc.,Consumer Cyclical
https://logos.xtb.com/bkr_us.svg,Baker Hughes Co - class A,BKR.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,BKR,True,Baker Hughes Company,Energy
https://logos.xtb.com/bksy_us.svg,Blacksky Technology Inc - class A,BKSY.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,BKSY,True,BlackSky Technology Inc.,Industrials
https://logos.xtb.com/bkt_es.svg,Bankinter SA,BKT.ES,Madrid,0 EUR*,10 EUR,09:00 - 17:30,Sí,BKT.MC,True,"Bankinter, S.A.",Financial Services
https://logos.xtb.com/bkti_us.svg,BK Technologies Corp,BKTI.US,NewYork,-,10 USD,-,No,BKTI,True,BK Technologies Corporation,Technology
https://logos.xtb.com/bku_us.svg,BankUnited Inc,BKU.US,NewYork,-,10 USD,-,Sí,BKU,True,"BankUnited, Inc.",Financial Services
https://logos.xtb.com/bkv_us.svg,BKV Corp,BKV.US,NewYork,-,10 USD,-,Sí,BKV,True,BKV Corporation,Energy
https://logos.xtb.com/bky_es.svg,Berkeley Energia Ltd,BKY.ES,Madrid,0 EUR*,10 EUR,09:00 - 17:30,Sí,BKY.MC,True,Berkeley Energia Limited,Energy
https://logos.xtb.com/bkyi_us.svg,BIO-Key International Inc,BKYI.US,NewYork,-,10 USD,-,No,BKYI,True,"BIO-key International, Inc.",Industrials
https://logos.xtb.com/bl_us.svg,Blackline Inc,BL.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,BL,True,"BlackLine, Inc.",Technology
https://logos.xtb.com/blbd_us.svg,Blue Bird Corp,BLBD.US,NewYork,-,10 USD,-,No,BLBD,True,Blue Bird Corporation,Industrials
https://logos.xtb.com/blbx_us.svg,Blackboxstocks Inc,BLBX.US,NewYork,-,10 USD,-,No,BLBX,True,Blackboxstocks Inc.,Technology
https://logos.xtb.com/blc_fr.svg,Bastide le Confort Medical SA,BLC.FR,Paris,-,10 EUR,-,No,BLC.PA,True,Bastide Le Confort Médical SA,Healthcare
https://logos.xtb.com/blco_us.svg,Bausch + Lomb Corp,BLCO.US,NewYork,-,10 USD,-,Sí,BLCO,True,Bausch + Lomb Corporation,Healthcare
https://logos.xtb.com/bld_us.svg,TopBuild Corp,BLD.US,NewYork,0 USD,10 USD,15:30 - 22:00,No,BLD,True,TopBuild Corp.,Industrials
https://logos.xtb.com/blde_us.svg,Blade Air Mobility Inc,BLDE.US,NewYork,-,10 USD,-,No,BLDE,False,False,False
https://logos.xtb.com/bldp_us.svg,Ballard Power Systems Inc,BLDP.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,BLDP,True,Ballard Power Systems Inc.,Industrials
https://logos.xtb.com/bldr_us.svg,Builders FirstSource Inc,BLDR.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,BLDR,True,"Builders FirstSource, Inc.",Industrials
https://logos.xtb.com/blfs_us.svg,BioLife Solutions Inc,BLFS.US,NewYork,-,10 USD,-,Sí,BLFS,True,"BioLife Solutions, Inc.",Healthcare
https://logos.xtb.com/blfy_us.svg,Blue Foundry Bancorp,BLFY.US,NewYork,-,10 USD,-,No,BLFY,True,Blue Foundry Bancorp,Financial Services
https://logos.xtb.com/bli_us.svg,Berkeley Lights Inc,BLI.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,BLI,False,False,False
https://logos.xtb.com/blin_us.svg,Bridgeline Digital Inc,BLIN.US,NewYork,-,10 USD,-,No,BLIN,True,"Bridgeline Digital, Inc.",Technology
https://logos.xtb.com/blk_us.svg,BlackRock Inc,BLK.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,BLK,True,"BlackRock, Inc.",Financial Services
https://logos.xtb.com/blkb_us.svg,Blackbaud Inc,BLKB.US,NewYork,-,10 USD,-,Sí,BLKB,True,"Blackbaud, Inc.",Technology
https://logos.xtb.com/bll_us.svg,Ball Corp,BLL.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,BLL,False,False,False
https://logos.xtb.com/blln_us.svg,BillionToOne Inc,BLLN.US,NewYork,-,10 USD,-,No,BLLN,True,"BillionToOne, Inc.",Healthcare
https://logos.xtb.com/blmn_us.svg,Bloomin' Brands Inc,BLMN.US,NewYork,0 USD*,10 USD,15:30 - 22:00,Sí,BLMN,True,"Bloomin' Brands, Inc.",Consumer Cyclical
https://logos.xtb.com/blnd_uk.svg,British Land Co PLC,BLND.UK,London,0 EUR*,10 GBP,09:00 - 17:30,Sí,BLND.L,True,British Land Company PLC,Real Estate
https://logos.xtb.com/blnd_us.svg,Blend Labs Inc,BLND.US,NewYork,-,10 USD,-,Sí,BLND,True,"Blend Labs, Inc.",Technology
https://logos.xtb.com/blne_us.svg,Beeline Holdings Inc,BLNE.US,NewYork,-,10 USD,-,No,BLNE,True,"Beeline Holdings, Inc.",Financial Services
https://logos.xtb.com/blnk_us.svg,Blink Charging Co,BLNK.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,BLNK,True,Blink Charging Co.,Industrials
https://logos.xtb.com/blo_pl.svg,Bloober Team SA,BLO.PL,Warszawa,0 EUR*,10 PLN,09:00 - 16:50,Sí,BLO.WA,True,Bloober Team SA,Communication Services
https://logos.xtb.com/blrx_us.svg,BioLine RX Ltd,BLRX.US,NewYork,-,10 USD,-,No,BLRX,True,BioLineRx Ltd.,Healthcare
https://logos.xtb.com/blt_pl.svg,Balticon SA,BLT.PL,Warszawa,0 EUR*,10 PLN,09:00 - 16:50,Sí,BLT.WA,True,"BLT.WA,0P0000WGUD,0",No especificado
https://logos.xtb.com/blt_uk.svg,BHP Billiton PLC,BLT.UK,London,0 EUR*,10 GBP,09:00 - 17:30,Sí,BLT.L,True,BHP Billiton plc,No especificado
https://logos.xtb.com/blte_us.svg,Belite Bio Inc,BLTE.US,NewYork,-,10 USD,-,No,BLTE,True,"Belite Bio, Inc",Healthcare
https://logos.xtb.com/blue_us.svg,Bluebird Bio Inc,BLUE.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,BLUE,False,False,False
https://logos.xtb.com/blv_fr.svg,Believe SA,BLV.FR,Paris,-,10 EUR,-,No,BLV.PA,False,False,False
https://logos.xtb.com/blx1_us.svg,Foreign Trade Bank of Latin America Inc,BLX1.US,NewYork,-,10 USD,-,Sí,BLX1,False,False,False
https://logos.xtb.com/blze_us.svg,Backblaze Inc,BLZE.US,NewYork,-,10 USD,-,No,BLZE,True,"Backblaze, Inc.",Technology
https://logos.xtb.com/bma_us.svg,Banco Macro SA - ADR,BMA.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,BMA,True,Banco Macro S.A.,Financial Services
https://logos.xtb.com/bmbl_us.svg,Bumble Inc - class A,BMBL.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,BMBL,True,Bumble Inc.,Communication Services
https://logos.xtb.com/bmc_pl.svg,Bumech SA,BMC.PL,Warszawa,0 EUR*,10 PLN,09:00 - 16:50,Sí,BMC.WA,True,Bumech S.A.,Energy
https://logos.xtb.com/bme_uk.svg,B&M European Value Retail SA,BME.UK,London,0 EUR*,10 GBP,09:00 - 17:30,No,BME.L,True,B&M European Value Retail S.A.,Consumer Defensive
https://logos.xtb.com/bmea_us.svg,Biomea Fusion Inc,BMEA.US,NewYork,0 USD*,10 USD,15:30 - 22:00,No,BMEA,True,"Biomea Fusion, Inc.",Healthcare
https://logos.xtb.com/bmed_it.svg,Banca Mediolanum SpA,BMED.IT,Milan,0 EUR*,10 EUR,09:00 - 17:30,Sí,BMED.MI,True,Banca Mediolanum S.p.A.,Financial Services
https://logos.xtb.com/bmi_us.svg,Badger Meter Inc,BMI.US,NewYork,-,10 USD,-,No,BMI,True,"Badger Meter, Inc.",Technology
https://logos.xtb.com/bml_pl.svg,Biomed Lublin Wytwornia Surowic i Szczepionek SA,BML.PL,Warszawa,0 EUR*,10 PLN,09:00 - 16:50,Sí,BML.WA,False,False,False
https://logos.xtb.com/bmo_us.svg,Bank of Montreal,BMO.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,BMO,True,Bank of Montreal,Financial Services
https://logos.xtb.com/bmps_it.svg,Banca Monte dei Paschi di Sien,BMPS.IT,Milan,0 EUR*,10 EUR,09:00 - 17:30,Sí,BMPS.MI,True,Banca Monte dei Paschi di Siena S.p.A.,Financial Services
https://logos.xtb.com/bmra_us.svg,Biomerica Inc,BMRA.US,NewYork,-,10 USD,-,No,BMRA,True,"Biomerica, Inc.",Healthcare
